path	status	reason
frontend/rust-lib/event-integration-test/tests/user/local_test/user_profile_test.rs	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/document_test.rs	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/history_user_db/020_historical_user_data.zip	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/history_user_db/036_fav_v1_workspace_array.zip	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/history_user_db/038_collab_db_corrupt_restore.zip	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/history_user_db/README.md	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/history_user_db/historical_empty_document.zip	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/migration_test/version_test.rs	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/user/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/event-integration-test/tests/util.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai-pub/Cargo.toml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/cloud.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/entities.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/lib.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/chat_message_sql.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/chat_sql.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/collab_metadata_sql.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/collab_sql.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/local_model_sql.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/persistence/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai-pub/src/user_service.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/Cargo.toml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/Flowy.toml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/build.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/dev.env	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/ai_manager.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/ai_tool/markdown.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/ai_tool/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/ai_tool/pdf.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/chat.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/completion.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/context.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/document_indexer.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/embedder.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/indexer.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/scheduler.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/embeddings/store.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/entities.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/event_handler.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/event_map.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/lib.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/chains/context_question_chain.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/chains/conversation_chain.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/chains/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/chains/related_question_chain.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/format_prompt.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/llm.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/llm_chat.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/retriever/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/retriever/multi_source_retriever.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/retriever/sqlite_retriever.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/chat/summary_memory.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/completion/chain.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/completion/impls.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/completion/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/completion/stream_interpreter.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/completion/writer.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/controller.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/database/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/database/summary.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/database/translate.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/prompt/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/request.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/resource.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/local_ai/stream_util.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/mcp/manager.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/mcp/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/middleware/chat_service_mw.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/middleware/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/model_select.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/model_select_test.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/notification.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/offline/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/offline/offline_message_sync.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/search/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/search/summary.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/src/stream_message.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-ai/tests/asset/japan_trip.md	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/chat_test/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/chat_test/qa_test.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/chat_test/related_question_test.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/complete_test/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/main.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/summary_test/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-ai/tests/translate_test/mod.rs	test-fixture	test or fixture path
frontend/rust-lib/flowy-core/.gitignore	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/Cargo.toml	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/assets/read_me.json	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/app_life_cycle.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/config.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/chat_deps.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/cloud_service_impl.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/collab_deps.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/database_deps.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/document_deps.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/file_storage_deps.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/folder_deps/folder_deps_chat_impl.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/folder_deps/folder_deps_database_impl.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/folder_deps/folder_deps_doc_impl.rs	unreviewed	production-relevant until a pass-3 reviewer records it
frontend/rust-lib/flowy-core/src/deps_resolve/folder_deps/mod.rs	unreviewed	production-relevant until a pass-3 reviewer records it
